,Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
2187,56413,929.481,377.8808379018706,191.0396729630551,1.978022847510572,0.8627941845802268,57007,268.00608656734784,0.6612396558595307,0.989580226989668,0.8205556244753054,0.7092343926604306,0.0066984708826311,0.0010454772498051,0.5030134237324099,0.9949720447472232,HOROZ
2860,31286,664.966,241.20691266458627,166.86705045435747,1.445503543136952,0.7220887334180018,31688,199.5860025066495,0.704005400540054,0.9873138096440292,0.8891213207736836,0.827447274631746,0.0077097395852645,0.0022293630109673,0.6846689922955043,0.9896914542391576,DERMASON
7239,69229,1028.2109999999998,374.7026048259629,236.6692320100508,1.5832332815025576,0.7752790568517036,70463,296.8924054981376,0.7769373211379833,0.9824872628187844,0.8228741716799545,0.7923414507247272,0.0054125092782787,0.0013159152555179,0.6278049745365656,0.9939617299791562,BARBUNYA
6495,32108,662.9449999999999,251.46656469111284,163.01120196323524,1.542633645188552,0.7614343318483461,32422,202.19093773548957,0.7818443032118246,0.99031521806181,0.9180537721502986,0.8040470031626246,0.0078318974925598,0.0020191682452708,0.6464915832947975,0.997299667721772,DERMASON
1924,45552,793.486,293.3034560775743,198.61516943900745,1.476742470910031,0.7358301554959279,46173,240.82900103969237,0.7059042305904231,0.986550581508674,0.9091567690894152,0.82109158978337,0.0064388710940809,0.0018053271294083,0.6741913988129821,0.9956070721493732,SIRA
4404,71888,1066.1219999999998,420.6446876367351,218.68147306368732,1.9235497262003047,0.8542440580919728,72578,302.5403186220332,0.8114136078378257,0.990492986855521,0.7947901105010179,0.7192300949330048,0.0058513894897164,0.0009658510930416,0.5172919294573394,0.9950367492732924,CALI
5615,42567,751.0319999999998,262.5720161181227,207.1611749612679,1.267476959267173,0.6144330339728428,42989,232.8046127136266,0.7880442831753555,0.9901835353229896,0.9483442684523676,0.8866314703121116,0.0061684407197623,0.0023514065677983,0.7861153641478169,0.9963831113832816,SEKER
8694,22745,562.893,196.68994495076348,147.64208644847378,1.3322078391205012,0.6607186697017602,23132,170.17588972883695,0.7406382285900358,0.983269929102542,0.9020780374794364,0.8651987256971185,0.0086476124401302,0.0029890932568608,0.7485688349479178,0.9972492700389168,DERMASON
4661,53552,937.555,336.4962468374512,203.6038358079593,1.652700920403273,0.7961721604333662,54684,261.12166532032046,0.6892149292149292,0.9792992465803526,0.7655825932735644,0.7760017170309141,0.0062835421055693,0.0014055134993138,0.6021786648349268,0.9952212336198974,BARBUNYA
10492,98277,1289.679,436.3537019293638,287.6784697870411,1.516810424681354,0.751899125846591,100632,353.7374206073448,0.7065560452359213,0.9765979012640116,0.7425034883108128,0.8106667115307462,0.0044400388893572,0.0011828669470083,0.6571805171840742,0.9968182593622874,BARBUNYA
10319,41982,766.608,284.0844061189654,189.2769572765724,1.5008927140764414,0.7457104662127406,42506,231.1993567618033,0.6865862035129036,0.9876723286124311,0.8976898075708151,0.8138403649828794,0.0067668144947588,0.0018311374241183,0.6623361396754662,0.9940954863084236,SIRA
10468,47158,810.17,306.4935704804709,197.098654758904,1.5550261916063384,0.7658023749030427,47713,245.0376102777302,0.7980167191254611,0.9883679500345818,0.902844438319513,0.7994869513693224,0.0064992911166816,0.0016379146701035,0.6391793854098133,0.9939406854471018,SIRA
1090,37301,711.8879999999999,229.38157438978243,207.10910182152364,1.1075398056984096,0.4298462801433358,37731,217.92913586339557,0.7819916142557652,0.9886035355543188,0.924926014084542,0.9500725437217288,0.0061494751987824,0.0030906148513733,0.902637838333876,0.9997073360843336,SEKER
5394,40516,733.0459999999998,255.955200258828,201.8966981963243,1.2677532745480424,0.6146537785893944,40896,227.1267782417781,0.7723364913551536,0.99070813771518,0.9474885489349396,0.8873692662313644,0.0063173857305466,0.0024162100687033,0.7874242146519902,0.9982596265834812,SEKER
1690,46922,830.9809999999999,324.1833404072435,186.3345590628952,1.7397918133791754,0.8183069871194372,47677,244.42370162908364,0.695635414813497,0.9841642720808776,0.8538944509430407,0.7539674966703571,0.00690898385421,0.0013772235372224,0.568466986035365,0.989014208480662,SIRA
4338,39981,746.035,277.1788318486531,184.0560692738556,1.5059477959199536,0.747702696215311,40469,225.62222904238965,0.8004204204204204,0.9879413872346736,0.902703468097554,0.8139951652786577,0.0069327638590493,0.0018774720140458,0.6625881290970294,0.997823132616397,SIRA
4505,182755,1630.171,616.8017129153164,379.6072900147508,1.6248415906115732,0.7881801388635965,184677,482.3804442533659,0.8240299032383152,0.9895926401230256,0.864197102277311,0.7820672902696594,0.0033750196323784,0.0007788118561124,0.6116292465097277,0.993800637763424,BOMBAY
6811,28838,633.81,233.29660144337493,158.10392371698867,1.4755902064833233,0.7353431739031214,29225,191.6185846703618,0.7282139339915659,0.9867579127459368,0.9021044547566376,0.8213518048906122,0.0080899022624098,0.0022711190533295,0.6746187873970665,0.9954608757927668,DERMASON
9925,84390,1131.241,396.2597490712699,271.69216989205773,1.4584879248772695,0.7279392770541979,85574,327.7936625076824,0.7735885377994115,0.9861640217823172,0.8286870971467101,0.827219174483267,0.0046955770715875,0.0013562854611899,0.6842915626327778,0.998030981195304,BARBUNYA
1834,42302,748.595,263.116907120492,205.07871127833496,1.283004488766203,0.626501144727983,42695,232.07882113925612,0.7609231378051193,0.990795175079049,0.948586458946608,0.8820369001714429,0.006219963763427,0.0023222802809589,0.7779890932640481,0.998163498868922,SEKER
3470,34999,688.9889999999999,250.4135015621969,178.2378357518403,1.4049402053492528,0.7024084861749375,35406,211.09739654052095,0.7599227027965955,0.988504773202282,0.9264903991214236,0.8429952667232253,0.0071548758982312,0.0022288580617231,0.7106410197177617,0.9984081401718748,DERMASON
2932,37064,710.7009999999999,265.1101849768168,178.20922781289715,1.4876344408784343,0.7403622079074621,37390,217.23570260448457,0.7061423563481176,0.9912810912008558,0.9221218187229347,0.8194166611270753,0.0071527677794306,0.0019891752593168,0.6714436645326445,0.9988627204683876,DERMASON
448,53226,919.697,372.830274923197,183.610259186948,2.030552522359817,0.8703255744590723,53942,260.3256576061487,0.6272656563037688,0.9867264840013348,0.7907590190091737,0.6982417338821955,0.0070046645422011,0.0010270469951247,0.4875415189348147,0.9899786610282244,HOROZ
7123,146521,1478.2099999999998,528.247207981244,357.82351961327873,1.4762786095004383,0.7356342895956534,150261,431.9216726839957,0.7551071943929086,0.975109975309628,0.8426310652613703,0.8176506494651111,0.0036052661937964,0.0009940042543019,0.6685525845707181,0.986969879927984,BOMBAY
986,36125,718.771,269.1317270905478,171.49658494483035,1.569312457021382,0.7706805212407652,36539,214.4662643717136,0.6933515028213888,0.9886696406579272,0.8786919078361368,0.7968821316245545,0.0074500132066587,0.0018531610373455,0.6350211317024937,0.9965465724525387,SIRA
507,48754,823.5199999999999,313.2937854904548,198.7324423975725,1.57646019799675,0.7730603016506035,49218,249.1495951512226,0.7589352428393524,0.99057255475639,0.9033827951493812,0.7952586571775887,0.0064260119270307,0.0015854586221569,0.6324363318159015,0.9970107048748342,SIRA
1668,54522,897.406,340.0239168500328,204.4497627229209,1.6631171996557794,0.7990379952943767,55225,263.4759314587398,0.6904927749141981,0.98727025803531,0.8507534221413572,0.7748747026373018,0.0062364534839153,0.00138689435642,0.600430804787247,0.998586798644832,BARBUNYA
9510,36726,704.853,261.431070938213,179.12607128649205,1.4594808508923491,0.7283783522916746,37172,216.24290860035987,0.7594292803970223,0.9880017217260304,0.9289372726483603,0.8271507584171853,0.0071184194014652,0.0020554268431886,0.684178377150125,0.9985452400452106,DERMASON
1482,45012,854.1659999999999,299.2873978506231,192.1275180324174,1.5577539381949688,0.7667465770399208,45841,239.3972814958832,0.779820169435734,0.981915752274165,0.7752711330292471,0.7998909516910846,0.0066490579812188,0.0016790476424212,0.6398255345972692,0.9966907462765974,BARBUNYA
10885,40644,760.4,286.7542767951114,180.6244548986785,1.5875717214259084,0.7766820829506944,41112,227.4852699763568,0.7879034603082291,0.98861646234676,0.8833281897128783,0.7933108183034953,0.0070552671192577,0.0017237200408245,0.6293420544373614,0.9991256487288394,SIRA
9656,34768,710.766,267.87471105445525,165.8074214902139,1.6155773284868642,0.7854116526957201,35200,210.39960192774163,0.6878486922802991,0.9877272727272728,0.8648410259643262,0.785440331786192,0.0077046338890489,0.0018087750642207,0.6169165147964032,0.9966763348742004,DERMASON
9284,51403,894.8789999999999,370.6961584646249,177.52414975472522,2.088144959301561,0.8778727578792733,52090,255.8287167579542,0.6230440105208296,0.986811288155116,0.8066213201734007,0.6901304772554518,0.00721156661021,0.001009100008528,0.4762800756368379,0.9945418391568293,HOROZ
4868,65521,1015.78,403.44999470590136,207.3342861151963,1.9458913538388043,0.8578481170961787,66400,288.8320069012307,0.795679207247468,0.9867620481927712,0.7979782714828131,0.7159053431436466,0.0061575677218891,0.0009977261954095,0.5125204603416225,0.9973091324442468,HOROZ
4268,28696,622.245,227.220192980827,161.41398682749949,1.4076858978996258,0.7038125379407323,29034,191.14623191609147,0.7115298785023556,0.9883584762692016,0.9313403018701863,0.841237873309176,0.0079181834743806,0.002446135951399,0.7076811594897453,0.9961927884229708,DERMASON
6135,58428,968.674,399.0782839817164,187.5970455799677,2.1273164657148067,0.8826260462973544,59103,272.75050892672243,0.8159195643066611,0.988579259936044,0.782484238694343,0.6834511419799991,0.0068302574789778,0.0009192777153016,0.4671054634737649,0.993681143673086,HOROZ
10044,86498,1145.822,380.1703566089137,290.37565657203595,1.3092363220007102,0.6454482002562538,87924,331.86243255376485,0.7598742005762879,0.9837814476138484,0.8279071186249607,0.872930850037727,0.0043951346459908,0.0015742413487034,0.7620082689475886,0.9976489033710686,BARBUNYA
1739,26443,618.475,240.3803511958148,140.9441705602599,1.705500484626581,0.8100664004594176,26783,183.48916393463648,0.7749772867149263,0.9873053802785348,0.8687129397085275,0.7633284626710837,0.0090905098209664,0.0019037671512524,0.5826703419238001,0.9937445505285768,DERMASON
7107,33696,671.7399999999999,239.14162041037503,180.08214829550218,1.3279585049038864,0.6579798010629199,34107,207.1305861030573,0.7495495495495496,0.9879496877473832,0.9383952345891436,0.8661419360946634,0.0070970328944199,0.0024638419563903,0.750201853461812,0.9962369316992724,DERMASON
5106,29760,656.499,248.0332937058998,153.1977688906503,1.619039856141386,0.7864530834275784,30254,194.6576709285263,0.6839492553778268,0.983671580617439,0.8677101010188092,0.7848046043340354,0.0083344520734509,0.0019503070271916,0.6159182669839021,0.9971962223724689,DERMASON
1390,68187,1052.8960000000002,377.0962940419101,231.80068333958368,1.6268126935996607,0.7887618411995089,69510,294.64959670234833,0.7573304011728642,0.9809667673716012,0.7729305904542035,0.7813643394480064,0.005530325341222,0.0012715832260131,0.6105302309610195,0.9932183295537196,BARBUNYA
8480,42309,760.0799999999999,274.98599543467924,196.89931226859613,1.3965817973988794,0.6980654431007426,42731,232.0980221764072,0.7348501953973079,0.9901242657555404,0.9202885411123206,0.8440357910210021,0.0064994680903514,0.0020347030264751,0.7123964165244489,0.9949198678502356,SIRA
8152,29842,637.688,230.4321649688244,165.44654766451188,1.3927892012354868,0.6960598744519426,30196,194.92566402089471,0.7594930265702942,0.9882765929262154,0.9221918951356974,0.8459134342085731,0.0077217399962745,0.0024389260116593,0.715569538174542,0.9966375255025666,DERMASON
10240,80324,1099.0389999999998,404.7830227528043,254.22833859350223,1.5922026041323074,0.778164291198441,81394,319.7994577720657,0.7792243068624978,0.9868540678674104,0.8356587861860357,0.7900515579858275,0.0050393783022857,0.0012110956935275,0.6241814642758332,0.9938233528710984,BARBUNYA
4170,28270,618.136,223.6029791179993,161.60645908610397,1.3836264984858282,0.6911217019854571,28622,189.72211766070677,0.825642523364486,0.9877017678708686,0.9297530197306724,0.8484775936754715,0.0079095500218606,0.0025286752166527,0.7199142269693184,0.9960924010716898,DERMASON
8168,85861,1127.125,453.4993531969212,243.22144785546317,1.8645532998653056,0.8440137804840624,86936,330.63820189219786,0.6622368938628493,0.9876345817612956,0.8493010107551157,0.7290819701536071,0.0052817851317469,0.0009205893075119,0.5315605192030654,0.9911229201581908,CALI
6330,41493,737.428,251.15915507697736,210.74959655337696,1.1917420445137876,0.5439652227346192,41887,229.8489252306743,0.7840702947845805,0.9905937403012868,0.9588384755223662,0.9151524863197932,0.0060530488293682,0.002618953550553,0.837504073217299,0.9980888165046088,SEKER
7445,31998,657.739,245.29211439861925,166.37187842832958,1.4743604310766214,0.7348218164166122,32343,201.84429383174484,0.7224655678482728,0.9893330859846026,0.9294488848690804,0.8228731458677541,0.0076658576910625,0.0021680638773414,0.6771202141902939,0.998319250884296,DERMASON
5761,51453,891.79,360.1785289927544,182.84377287048508,1.9698703616659785,0.8615647940375288,52164,255.95310956356505,0.7088752342113964,0.9863699102829536,0.8130090302816628,0.7106284493951996,0.0070001463275757,0.0011011772781982,0.5049927930898258,0.9947703359625676,HOROZ
7571,36988,697.8729999999999,242.5012245410616,194.49817646836013,1.2468046176284349,0.5972565101585291,37312,217.012866624687,0.7621677313002266,0.9913164665523156,0.9543725082338668,0.894893900166435,0.0065562134892684,0.0025936958135668,0.8008350925550936,0.9984848913565856,SEKER
7090,48165,824.7009999999999,310.0210087659043,198.25998214089668,1.5637094557265865,0.768786945544883,48758,247.64002639349135,0.806905563652812,0.9878378932687968,0.8899147114846729,0.7987846610114202,0.0064366450486017,0.0016164347913885,0.6380569346671294,0.9977356620309112,BARBUNYA
6113,63038,959.999,361.06229123911055,223.03748608559516,1.6188412879642375,0.786393577457127,63717,283.3063261224768,0.794539885806476,0.9893435033036708,0.8595491765641633,0.7846466745397666,0.0057276926812257,0.0013392326371034,0.6156704038663146,0.9966726695564068,CALI
9728,38213,721.742,267.50251234982767,182.4661770088227,1.466038894084427,0.7312494461712186,38610,220.57720354326003,0.7130355276907001,0.9897176897176896,0.9218431669502078,0.8245799323738655,0.0070003012678886,0.0019963079609826,0.6799320648736887,0.9968068524399633,DERMASON
6325,32034,671.5049999999999,256.5395091746627,159.63110763114244,1.6070771729996718,0.7828204504421599,32454,201.95780642511988,0.7595494961470065,0.987058606026992,0.8927349423816393,0.7872386092686356,0.0080083507889949,0.0018973541117011,0.6197446279232157,0.995977444624575,DERMASON
5107,39524,721.5429999999999,248.86823064722049,202.45887453075272,1.2292285592520094,0.5815392334525995,39875,224.3290435189179,0.750693257359924,0.9911974921630096,0.9539954845595756,0.9013968674728604,0.0062966357313839,0.0025642036271865,0.8125163126898859,0.9987682564165437,SEKER
8783,31972,639.9739999999999,213.68748053289485,190.6449472933409,1.1208662152692614,0.4517054385526524,32246,201.7622727971526,0.7722705314009661,0.9915028220554488,0.9809683770672504,0.9441932316015748,0.0066835819008161,0.0032766689712814,0.891500858602225,0.999253193290773,SEKER
10073,41619,813.4799999999999,274.6116964236781,193.63401243977276,1.4181996900420188,0.709088672609702,42244,230.19764684360425,0.7599422999671329,0.98520499952656,0.7903286852711776,0.8382659946444864,0.0065982290882452,0.0020097153421783,0.7026898777773098,0.996554566859445,SEKER
66,27176,602.4989999999999,222.58651425577668,155.7506438329209,1.429120989667002,0.7144065939505047,27459,186.01493990462916,0.7924649345347446,0.9896937251902836,0.94076843426483,0.8356972592278311,0.0081905546900123,0.0024642739644916,0.6983899090809087,0.9980836780391558,DERMASON
9693,25823,599.81,224.28269176685689,147.19961095112183,1.523663617842922,0.7544888685754796,26130,181.3253009474853,0.7808115626511853,0.9882510524301568,0.9019638988406552,0.8084676508875411,0.0086853848029608,0.0022888609833428,0.6536199425316193,0.99589692633201,DERMASON
7588,57208,929.814,345.44027499136257,212.4109237593389,1.6262830031413336,0.7886057714553202,58161,269.8879172456766,0.79978749877672,0.983614449545228,0.8315233844016005,0.7812867716493825,0.0060383211262649,0.0013878350545291,0.6104090195543145,0.9926978134653476,BARBUNYA
4453,50573,883.651,366.36028005887647,177.76689482625977,2.0609027367943744,0.8743897415037232,51154,253.7548886147642,0.8026441086846114,0.9886421394221372,0.8138924771836807,0.6926375549608821,0.0072441872156857,0.0010284745984032,0.4797467825421889,0.9887114571094928,HOROZ
1260,38376,725.063,267.01812164568145,183.59685357958728,1.454371991892181,0.726106738741405,38757,221.047146031693,0.7775976657480953,0.9901695177645328,0.9173141277721872,0.8278357463880693,0.0069579456338774,0.0020157538405987,0.6853120229978918,0.996698611955104,DERMASON
10060,91140,1176.273,449.1867319496084,262.0535057209097,1.714103120711531,0.8121882310652819,93504,340.65092412492106,0.7870194466512384,0.974717659137577,0.8277565604351755,0.7583726319038663,0.0049285355710951,0.0010056069481389,0.5751290488207972,0.9858304973955828,CALI
4262,38837,715.528,253.2922344855801,195.38221642306416,1.2963934953891734,0.6363860410292246,39154,222.37087084166288,0.787960558350917,0.99190376462175,0.953240032173516,0.8779221806514658,0.0065219310061431,0.0023899017611401,0.7707473552798249,0.9991918579731732,SEKER
6219,46125,815.524,312.962190327292,188.71896307453565,1.658350518827754,0.7977345143402169,46634,242.33896509003532,0.7415594855305466,0.9890852167946134,0.8715107539256082,0.7743394332606129,0.006785088137177,0.0015047375590459,0.5996015579023674,0.9943495546373206,SIRA
7820,33468,685.227,258.2334979662676,165.41072555482336,1.5611653784849595,0.767918860569497,33917,206.4286343586965,0.7085573950967523,0.986761800866822,0.8957167384889602,0.7993875155021979,0.0077158329737739,0.0019435334781878,0.6390203999407768,0.997616524533153,DERMASON
3027,63650,995.206,406.57797691422087,201.24077917170493,2.0203558075439365,0.8689144380586096,64376,284.67823419150454,0.8097346258555327,0.9887225052814712,0.8075739486066125,0.7001811469280971,0.0063877136985737,0.0009470368026566,0.4902536385135455,0.9904867857403872,HOROZ
7835,72652,1058.689,394.5933711343701,234.8318161646364,1.6803232951097549,0.8036342047927344,73772,304.1437150494796,0.7383558441822413,0.9848180881635308,0.8145554183394614,0.7707775581103469,0.0054312802281337,0.0011824920204873,0.5940980440865493,0.9982767830577708,BARBUNYA
7517,38010,713.114,239.84701361488277,202.0040736828368,1.187337508804216,0.5391332077201823,38445,219.99053410404625,0.7526136543640107,0.9886851346078814,0.9392686091852056,0.917211895984998,0.0063101029627698,0.0027548307597865,0.841277662136395,0.9988805235736622,SEKER
2708,22688,561.892,207.34823251813967,139.52953712927464,1.4860526078147225,0.7397119110896448,22982,169.9625217245007,0.7464631177206027,0.9872073796884518,0.9030262602090332,0.819696023739347,0.0091391146208629,0.0025450434455161,0.6719015713340961,0.9984810822758434,DERMASON
5252,60756,982.65,352.9421997800912,219.890305054564,1.6050830421673723,0.7822053289890903,61871,278.13115931144705,0.7601531416560319,0.9819786329621308,0.7906810320781383,0.7880359999023726,0.0058091743989086,0.0013819057021908,0.6210007371421322,0.9967577523602742,BARBUNYA
1749,76093,1064.213,419.9117261605514,233.4564102290213,1.7986729331981803,0.8312054033470696,77371,311.26293816889404,0.8030075981426762,0.983482183246953,0.8443012867061715,0.7412580282406402,0.0055184015107901,0.0010277102755955,0.5494634644312018,0.9883050612537037,CALI
7729,137890,1410.302,522.1875738907914,338.3644715130991,1.5432695151345877,0.7616616395597081,139207,419.0071608260789,0.7822392157752616,0.9905392688586062,0.8712010537153962,0.8024073757712754,0.0037869865392036,0.0009683964138856,0.6438575966921449,0.9936458010628072,BOMBAY
7902,33721,679.686,255.8912522486932,168.17605549144375,1.5215676898886008,0.7537014970157814,34076,207.20740982893065,0.7513591800356506,0.9895821105763588,0.9172625450813998,0.8097479222445316,0.0075884835043057,0.0020124918320117,0.655691697579336,0.9976793015649252,DERMASON
10040,76274,1085.9899999999998,420.7147372200635,237.59682638428143,1.7707085722585076,0.8252650044609088,79162,311.6329139149615,0.7751422764227642,0.9635178494732322,0.8127083729164934,0.7407225997694382,0.0055158341927794,0.0010242673918362,0.5486699698091954,0.9715346188819588,CALI
4931,34412,667.1990000000001,233.95898570626764,187.39829092479127,1.2484584814071895,0.5986806829854633,34677,209.31965797178825,0.7874599542334096,0.99235804712057,0.971424393419318,0.8946852686162107,0.006798761644376,0.0026871426657068,0.8004617298788611,0.999343235709135,SEKER
5239,39629,719.7639999999999,245.41390471740624,205.86078520202676,1.192135279560714,0.5443919487029356,40002,224.62682368388187,0.7496405871670703,0.9906754662266888,0.9612641271968742,0.915297867667846,0.0061927857053522,0.0026811160786871,0.8377701865573061,0.9987353955591256,SEKER
8237,42839,773.1289999999999,287.0417193807717,190.6061254371536,1.5059417357256693,0.7477003230326867,43427,233.5472304629401,0.7539953534215714,0.9864600363828956,0.900627618061731,0.8136351432355058,0.0067004766540015,0.0018113578437204,0.662002146307862,0.9969366612649804,SIRA
6086,54358,923.33,326.41776563516976,214.26478164693228,1.5234317237120394,0.7544019537628903,55744,263.07937048106595,0.7140436376055801,0.975136337543054,0.801234129597503,0.8059591057157846,0.0060049627586587,0.0015629392809086,0.6495700800861873,0.9895756667774678,BARBUNYA
5813,36092,690.636,236.30096631298065,194.6810894620507,1.2137848979884764,0.5667799675560958,36433,214.3682850810294,0.7696671144947007,0.9906403535256498,0.9508727192208236,0.907183277435686,0.0065471840383736,0.0027353597735939,0.8229814988589527,0.9989225146389172,SEKER
9522,52964,919.804,374.4025122102873,181.0813373403145,2.067593036971311,0.8752591851134046,53536,259.68415286141965,0.8244707347447073,0.9893156007172744,0.7866835214353205,0.6935961816291585,0.0070689999284473,0.0010091704248425,0.4810756631705485,0.994668691427782,HOROZ
6674,31498,677.2570000000001,257.4966030526185,156.2387589823206,1.6480968277644594,0.7948847314740971,31982,200.2610775464572,0.6900041621941335,0.984866487399162,0.8629504064929846,0.777723182257028,0.008175014383536,0.0018448814593476,0.6048533482199984,0.9968568844640914,DERMASON
7488,37756,721.4509999999999,267.3252143018464,180.59200411370423,1.4802715968173945,0.7373126167842754,38179,219.2542639289389,0.7226720260311992,0.988920610806988,0.9115534980500252,0.8201780161349506,0.007080337278892,0.0019763606869327,0.6726919781510633,0.9957668286639262,DERMASON
4002,37867,719.536,269.92034262463454,179.06672402586938,1.507372986762408,0.7482598003649945,38243,219.57632349706196,0.7111975058222523,0.9901681353450305,0.9191062272199534,0.8134856430677266,0.0071281153147763,0.0019255466739718,0.6617588914773129,0.9975174767627374,DERMASON
4030,73599,1027.388,404.7729715280642,233.5996174744379,1.7327638456957546,0.8166645246294114,74263,306.1195146555724,0.7908768536428111,0.991058804519074,0.8762192698192105,0.7562745938789743,0.0054997074896135,0.0011097812892961,0.5719512613468078,0.9910564671618322,CALI
1831,42438,762.303,287.5245902286867,188.87207311524065,1.522324531553445,0.7539862877400573,42893,232.45158592591025,0.8092677345537758,0.9893922085188726,0.917718559294144,0.8084581069780037,0.0067751682508291,0.0017853769721538,0.6536045107384573,0.9949981806311404,SIRA
3607,45035,808.9709999999999,314.51407152050785,183.4175502183753,1.7147436063018515,0.8123447102727401,45701,239.4584366798298,0.7929395193238842,0.9854270147261548,0.8647570762511618,0.7613600101330154,0.0069837697684136,0.0014475378378197,0.5796690650297454,0.993983823030728,SIRA
1065,166862,1545.005,580.3276343128127,368.7448381361459,1.5737918861349522,0.7721765581948733,168545,460.9287330093436,0.837849915894655,0.990014536177282,0.8784307502754045,0.7942560473708032,0.003477889719126,0.0008537637089146,0.6308426687850917,0.9928150735616964,BOMBAY
6875,73187,1095.733,373.353352146559,250.67765117616875,1.4893762981853431,0.7410752387774004,74557,305.26149865407587,0.6962366102855838,0.981624797135078,0.7660098013224876,0.817620886216782,0.0051013616099383,0.0014062864118653,0.6685039135779158,0.9956538841270912,BARBUNYA
8565,62821,998.256,348.3495133616555,230.7214201478189,1.509827362966449,0.7492145507637755,64071,282.81828342560823,0.7793685255257118,0.9804903934697444,0.792192727114133,0.8118808052761282,0.0055451125159048,0.0014861382797252,0.6591504419758142,0.9952033736065128,BARBUNYA
2644,72465,1027.436,398.7005142953055,233.04216250679832,1.7108514185010386,0.811390615328977,73476,303.75204297129187,0.8164426467771556,0.986240405030214,0.8626380352383108,0.7618551571426162,0.0055019735637246,0.001143372938146,0.5804232804648006,0.9930179927142304,CALI
4408,47499,812.1129999999999,301.3224579474095,201.44308931077677,1.495819285627335,0.7436852149983908,47906,245.9219492753249,0.8092925782048661,0.9915041957166116,0.9050267280664406,0.8161421188136142,0.0063437642465611,0.0017361608640715,0.6660879581015756,0.9963472136524688,SIRA
10506,43550,790.1990000000001,306.39244445016186,181.52483440768748,1.687881690953832,0.8056009085429664,44001,235.47734959697576,0.7828228357779695,0.9897502329492512,0.8764458155005631,0.7685481605773695,0.0070354177830117,0.0015140980662821,0.590666275126858,0.9969747912505224,SIRA
6289,70249,1056.843,378.126483039342,237.30592184936015,1.5934135991742064,0.7785493024312593,71505,299.0715713305102,0.7062330350859556,0.9824347947695964,0.7903674751023281,0.7909299791080581,0.0053826600099551,0.0012993581069048,0.6255702318518731,0.996792114671336,BARBUNYA
10618,66149,1013.351,393.0802131465592,217.36005749558296,1.8084289159453648,0.8332037096576592,68260,290.212891933984,0.7231295640386549,0.969074128332845,0.8094934637374028,0.738304504342422,0.0059423455100841,0.0010891300344479,0.5450935411323095,0.9857629216787224,CALI
9478,61274,1025.583,350.36768220666687,223.7059649769016,1.566197317281386,0.7696308207916773,62720,279.31430300667085,0.7088206373995026,0.9769451530612244,0.7320562780684207,0.7972033871603356,0.0057180481477733,0.0014246366466306,0.635533240499912,0.995370456314108,BARBUNYA
8288,154721,1475.51,538.8861414756187,367.7969601771632,1.465172907399898,0.7308731707278436,155903,443.843323258297,0.8038957934990439,0.992418362699884,0.8930480228863165,0.8236309845395758,0.0034829541010956,0.0009886856225744,0.678367998693631,0.9939264129329974,BOMBAY
8102,172746,1599.927,601.7414306716629,369.4322407273755,1.628827601746111,0.7893538490759672,176302,468.9851153233121,0.7965196702263044,0.9798300643214484,0.8480423266860883,0.7793797990605893,0.0034833885049243,0.0007928266811916,0.6074328711837247,0.9894034267919404,BOMBAY
4668,28572,610.1939999999998,211.5743010382884,172.6720026139013,1.2252959242696313,0.5778692231680376,28796,190.73279810293,0.7465510033444817,0.9922211418252536,0.9643054906673956,0.9014932209012158,0.0074049524372913,0.0030168373556935,0.812690027330848,0.9957857781830636,DERMASON
8731,34629,698.6080000000001,262.3566926188633,168.4610467758944,1.557373040474332,0.7666150980064005,35042,209.9785993729693,0.7556957053072626,0.988214143028366,0.8916259612375037,0.8003554141384687,0.0075762133650657,0.0019176242288382,0.6405687889407599,0.9976045624656318,DERMASON
9914,46173,792.175,286.6587398730906,205.40859089857412,1.395553801421265,0.6975240106027933,46608,242.4650273731382,0.7826595474192728,0.9906668383110196,0.9246038380600564,0.8458316236249492,0.0062083628933162,0.0019601645501081,0.7154311355240179,0.9984226408356754,SEKER
3070,66942,1014.517,394.2578999257333,218.2104914364827,1.806777929559336,0.8328681494342098,67661,291.9472582567976,0.7155363155363156,0.9893734943320376,0.8173157911676867,0.7404981823111012,0.0058895446793602,0.0010923390782046,0.5483375580060449,0.9907241977537838,CALI
3629,41567,768.3629999999999,286.8489529062169,185.11020009700096,1.5496118136974786,0.7639099069796018,42083,230.05379404827585,0.7968522352580324,0.9877385167407268,0.8847603635604685,0.8020032554327998,0.0069008817789644,0.0017611196983805,0.6432092217248088,0.9967246086639248,SIRA
4743,39278,732.9390000000001,275.35407321862345,182.12406288046532,1.5119038575333583,0.7500177342504527,39654,223.6298344096953,0.7177997076023391,0.9905179805315985,0.9188054597599596,0.8121537182859808,0.0070103893583844,0.0018813727531491,0.6595936621257443,0.9972422021724674,DERMASON
9311,44673,799.072,307.2963798726311,185.56871109451885,1.6559708695509054,0.797078762250763,45167,238.494088358504,0.7753306258460898,0.9890628113445658,0.8791908435542019,0.7761044515309798,0.0068787943472037,0.0015394755159234,0.6023381196862031,0.9974543798204192,SIRA
